,Date,Specimen.ID,uid,Plant.ID,Species,Lanai.Side,Treatment,Treatment2,Temp...C.,RLC.Order,RLC.Day,Run,deltaNPQ,rETRmax,ETRmax,alpha.1,alpha.2,alpha.3,alpha.4,ek.1,ek.2,ek.3,ek.4
313,9/30/21,hm4-1,2021-09-30_hm4-1,16,hm,ewa,1,1,27,4,1,2,0.622,86.92,36.51,0.533,0.035,15.17,0,152.6,12.9,11.8,0
314,9/30/21,hm4-2,2021-09-30_hm4-2,16,hm,ewa,2,2,27,4,1,2,0.669,99.22,41.67,0.638,0.075,8.567,0,135.8,19.9,6.8,0
315,9/30/21,hm4-3,2021-09-30_hm4-3,16,hm,ewa,3,3,27,4,1,2,0.435,91.84,38.57,0.405,0.092,4.423,0.003,178.7,53.6,3.3,0
316,9/30/21,hm4-4,2021-09-30_hm4-4,16,hm,ewa,4,4,27,4,1,2,0.439,72.16,30.31,0.48,0.055,8.733,0,137.1,19.7,6.9,0
317,9/30/21,hm5-1,2021-09-30_hm5-1,17,hm,ewa,1,1,20,4,1,2,0.607,82.82,34.78,0.507,0.038,13.464,0,149.9,14.2,10.5,0
318,9/30/21,hm5-2,2021-09-30_hm5-2,17,hm,ewa,2,2,20,4,1,2,0.239,61.5,25.83,0.239,0.026,9.038,0,238.6,38.2,6.2,0
319,9/30/21,hm5-3,2021-09-30_hm5-3,17,hm,ewa,3,3,20,4,1,2,0.075,42.64,17.91,0.105,0.037,2.845,0.025,354.1,213.7,1.7,0.1
320,9/30/21,hm5-4,2021-09-30_hm5-4,17,hm,ewa,4,4,20,4,1,2,0.291,82,34.44,0.331,0.025,13.355,0,235.7,25.4,9.3,0
321,9/30/21,hm6-1,2021-09-30_hm6-1,18,hm,ewa,1,1,20,5,1,2,0.869,131.2,55.1,0.886,0.084,10.604,0,141.4,16.9,8.4,0
322,9/30/21,hm6-2,2021-09-30_hm6-2,18,hm,ewa,2,2,20,5,1,2,0.939,97.58,40.98,0.804,0.084,9.562,0,111.4,14.2,7.9,0
323,9/30/21,hm6-3,2021-09-30_hm6-3,18,hm,ewa,3,3,20,5,1,2,0.89,103.74,43.57,0.998,0.168,5.926,0.001,95,19.1,5,0
324,9/30/21,hm6-4,2021-09-30_hm6-4,18,hm,ewa,4,4,20,5,1,2,0.714,84.93,35.67,0.855,0.099,8.623,0,93.9,13,7.2,0
325,9/30/21,ul4-1,2021-09-30_ul4-1,16,ul,ewa,1,1,27,5,1,2,0.567,70.14,29.46,0.762,0.1,7.615,0,85.7,13.2,6.5,0
326,9/30/21,ul4-2,2021-09-30_ul4-2,16,ul,ewa,2,2,27,5,1,2,0.651,104.58,43.92,0.798,0.062,12.813,0,127.1,12.3,10.3,0
327,9/30/21,ul4-3,2021-09-30_ul4-3,16,ul,ewa,3,3,27,5,1,2,0.831,88.62,37.22,0.705,0.081,8.754,0,119.3,16.8,7.1,0
328,9/30/21,ul4-4,2021-09-30_ul4-4,16,ul,ewa,4,4,27,5,1,2,0.864,97.86,41.1,0.791,0.122,6.496,0,112,21,5.3,0
329,9/30/21,ul5-1,2021-09-30_ul5-1,17,ul,ewa,1,1,20,6,1,2,0.42,72.11,30.29,1.02,0.301,3.388,0.012,59.7,19.9,3,0
330,9/30/21,ul5-3,2021-09-30_ul5-3,17,ul,ewa,3,3,20,6,1,2,0.51,85.5,35.91,0.794,0.113,7.024,0,100.4,17.2,5.9,0
331,9/30/21,ul5-4,2021-09-30_ul5-4,17,ul,ewa,4,4,20,6,1,2,0.468,69.54,29.21,0.946,0.258,3.664,0.008,63.4,19.7,3.2,0
332,9/30/21,ul6-1,2021-09-30_ul6-1,18,ul,ewa,1,1,20,6,1,2,0.372,69.54,29.21,0.798,0.133,6.011,0.001,78.9,15.3,5.2,0
333,9/30/21,ul6-2,2021-09-30_ul6-2,18,ul,ewa,2,2,20,6,1,2,0.412,89.46,37.57,0.836,0.095,8.784,0,101,13.8,7.3,0
334,9/30/21,ul6-3,2021-09-30_ul6-3,18,ul,ewa,3,3,20,6,1,2,0.406,65.84,27.65,0.935,0.313,2.992,0.02,57.8,21.8,2.7,0
335,9/30/21,ul6-4,2021-09-30_ul6-4,18,ul,ewa,4,4,20,6,1,2,0.426,65.55,27.53,0.969,0.372,2.606,0.035,55.1,23.8,2.3,0.1
336,9/30/21,ul5-2,2021-09-30_ul5-2,17,ul,ewa,2,2,20,6,1,2,0.289,78.66,33.04,0.926,0.214,4.332,0.003,73,19.5,3.7,0
337,10/1/21,hm1-1,2021-10-01_hm1-1,19,hm,diamond,1,1,20,1,1,2,0.707,59.86,25.14,0.733,0.096,7.668,0,71.4,10.8,6.6,0
338,10/1/21,hm1-2,2021-10-01_hm1-2,19,hm,diamond,2,2,20,1,1,2,0.824,63.14,26.52,0.942,0.334,2.816,0.026,49.7,19.6,2.5,0
339,10/1/21,hm1-3,2021-10-01_hm1-3,19,hm,diamond,3,3,20,1,1,2,0.497,60.06,25.23,0.54,0.04,13.478,0,107.1,9.6,11.1,0
340,10/1/21,hm1-4,2021-10-01_hm1-4,19,hm,diamond,4,4,20,1,1,2,0.403,93.48,39.26,0.492,0.089,5.533,0.001,156,36.3,4.3,0
341,10/1/21,ul1-1,2021-10-01_ul1-1,19,ul,diamond,1,1,20,1,1,2,0.447,71.25,29.92,0.8,0.207,3.872,0.006,75.8,22.8,3.3,0
342,10/1/21,ul1-2,2021-10-01_ul1-2,19,ul,diamond,2,2,20,1,1,2,0.489,90.3,37.93,0.654,0.045,14.448,0,137.2,11.9,11.5,0
343,10/1/21,ul1-3,2021-10-01_ul1-3,19,ul,diamond,3,3,20,1,1,2,0.534,77.7,32.63,0.795,0.123,6.466,0,90,16.5,5.5,0
344,10/1/21,ul1-4,2021-10-01_ul1-4,19,ul,diamond,4,4,20,1,1,2,0.357,70.98,29.81,0.819,0.113,7.256,0,79.4,12.8,6.2,0
345,10/1/21,hm2-1,2021-10-01_hm2-1,20,hm,diamond,1,1,20,2,1,2,0.5,86.1,36.16,0.614,0.048,12.833,0,129.1,12.5,10.3,0
346,10/1/21,hm2-2,2021-10-01_hm2-2,20,hm,diamond,2,2,20,2,1,2,0.395,80.36,33.75,0.621,0.036,17.121,0,121.9,8.8,13.9,0
347,10/1/21,hm2-3,2021-10-01_hm2-3,20,hm,diamond,3,3,20,2,1,2,0.261,80.36,33.75,0.609,0.06,10.077,0,120,14.6,8.2,0
348,10/1/21,hm2-4,2021-10-01_hm2-4,20,hm,diamond,4,4,20,2,1,2,0.544,66.42,27.9,0.517,0.095,5.458,0.001,104,23,4.5,0
349,10/1/21,ul2-1,2021-10-01_ul2-1,20,ul,diamond,1,1,20,2,1,2,0.441,63.55,26.69,0.808,0.171,4.723,0.002,69.7,17,4.1,0
350,10/1/21,ul2-2,2021-10-01_ul2-2,20,ul,diamond,2,2,20,2,1,2,0.466,62.98,26.45,0.947,0.284,3.331,0.013,55.8,18.8,3,0
351,10/1/21,ul2-3,2021-10-01_ul2-3,20,ul,diamond,3,3,20,2,1,2,0.498,77.7,32.63,0.758,0.101,7.467,0,94.2,15,6.3,0
352,10/1/21,ul2-4,2021-10-01_ul2-4,20,ul,diamond,4,4,20,2,1,2,0.291,46.93,19.71,1.285,1.19,1.08,0.316,28.9,28.1,1,0.3
353,10/1/21,hm3-1,2021-10-01_hm3-1,21,hm,diamond,1,1,27,3,1,2,0.444,58.38,24.52,0.519,0.056,9.221,0,104.9,13.7,7.6,0
354,10/1/21,hm3-2,2021-10-01_hm3-2,21,hm,diamond,2,2,27,3,1,2,0.534,77.08,32.37,0.55,0.051,10.769,0,127.8,14.7,8.7,0
355,10/1/21,hm3-3,2021-10-01_hm3-3,21,hm,diamond,3,3,27,3,1,2,0.354,66.42,27.9,0.514,0.022,23.87,0,123.2,6.4,19.3,0
356,10/1/21,hm3-4,2021-10-01_hm3-4,21,hm,diamond,4,4,27,3,1,2,0.311,92.66,38.92,0.408,0.02,20.02,0,220.6,15.5,14.2,0
357,10/1/21,ul3-1,2021-10-01_ul3-1,21,ul,diamond,1,1,27,3,1,2,0.392,60.7,25.49,0.849,0.209,4.063,0.005,62.7,17.6,3.6,0
358,10/1/21,ul3-2,2021-10-01_ul3-2,21,ul,diamond,2,2,27,3,1,2,0.391,65.94,27.69,0.77,0.145,5.329,0.001,76.3,16.6,4.6,0
359,10/1/21,ul3-3,2021-10-01_ul3-3,21,ul,diamond,3,3,27,3,1,2,0.434,63.84,26.81,0.723,0.114,6.329,0,80.7,14.9,5.4,0
360,10/1/21,ul3-4,2021-10-01_ul3-4,21,ul,diamond,4,4,27,3,1,2,0.407,54.15,22.74,0.79,0.203,3.898,0.006,59.3,17.2,3.4,0
361,10/1/21,hm4-1,2021-10-01_hm4-1,22,hm,diamond,1,1,27,4,1,2,0.757,49.98,20.99,0.878,0.101,8.69,0,51.8,6.6,7.8,0
362,10/1/21,hm4-2,2021-10-01_hm4-2,22,hm,diamond,2,2,27,4,1,2,0.61,64.78,27.21,0.592,0.093,6.396,0,90.3,16.7,5.4,0
363,10/1/21,hm4-3,2021-10-01_hm4-3,22,hm,diamond,3,3,27,4,1,2,0.812,74.62,31.34,0.753,0.133,5.646,0.001,80.9,16.8,4.8,0
364,10/1/21,hm4-4,2021-10-01_hm4-4,22,hm,diamond,4,4,27,4,1,2,0.695,50.02,21.01,0.749,0.164,4.581,0.003,59.7,14.8,4,0
365,10/1/21,ul4-1,2021-10-01_ul4-1,22,ul,diamond,1,1,27,4,1,2,0.358,61.84,25.97,0.805,0.144,5.605,0.001,69,14.2,4.9,0
366,10/1/21,ul4-2,2021-10-01_ul4-2,22,ul,diamond,2,2,27,4,1,2,0.361,65.55,27.53,0.95,0.216,4.39,0.003,60.8,15.7,3.9,0
367,10/1/21,ul4-3,2021-10-01_ul4-3,22,ul,diamond,3,3,27,4,1,2,0.317,67.55,28.37,0.849,0.133,6.411,0,72.1,13,5.6,0
368,10/1/21,ul4-4,2021-10-01_ul4-4,22,ul,diamond,4,4,27,4,1,2,0.366,83.58,35.1,0.804,0.089,9.074,0,97,12.8,7.6,0
369,10/1/21,hm5-1,2021-10-01_hm5-1,23,hm,diamond,1,1,30,5,1,2,0.533,54.94,23.07,0.714,0.102,6.974,0,69.5,11.5,6.1,0
370,10/1/21,hm5-2,2021-10-01_hm5-2,23,hm,diamond,2,2,30,5,1,2,0.357,73.8,31,0.591,0.055,10.705,0,114.9,13.1,8.8,0
371,10/1/21,hm5-3,2021-10-01_hm5-3,23,hm,diamond,3,3,30,5,1,2,0.558,59.86,25.14,0.639,0.035,18.36,0,88.2,5.7,15.5,0
372,10/1/21,hm5-4,2021-10-01_hm5-4,23,hm,diamond,4,4,30,5,1,2,0.35,66.42,27.9,0.481,0.033,14.755,0,127.7,10.7,11.9,0
373,10/1/21,ul5-1,2021-10-01_ul5-1,23,ul,diamond,1,1,30,5,1,2,0.246,65.27,27.41,0.82,0.215,3.819,0.007,68.2,20.5,3.3,0
374,10/1/21,ul5-2,2021-10-01_ul5-2,23,ul,diamond,2,2,30,5,1,2,0.442,86.52,36.34,0.714,0.072,9.98,0,114.6,14,8.2,0
375,10/1/21,ul5-3,2021-10-01_ul5-3,23,ul,diamond,3,3,30,5,1,2,0.413,71.82,30.16,0.72,0.083,8.712,0,92.1,12.6,7.3,0
376,10/1/21,ul5-4,2021-10-01_ul5-4,23,ul,diamond,4,4,30,5,1,2,0.367,52.25,21.94,1.296,1.063,1.219,0.262,32.1,27.9,1.1,0.3
377,10/1/21,hm6-1,2021-10-01_hm6-1,24,hm,diamond,1,1,30,6,1,2,0.299,66.42,27.9,0.361,0.077,4.707,0.002,146.5,39.6,3.7,0
378,10/1/21,hm6-2,2021-10-01_hm6-2,24,hm,diamond,2,2,30,6,1,2,0.381,67.24,28.24,0.356,0.05,7.162,0,163.2,29.6,5.5,0
379,10/1/21,hm6-3,2021-10-01_hm6-3,24,hm,diamond,3,3,30,6,1,2,0.358,80.36,33.75,0.433,0.103,4.206,0.004,144.1,43.5,3.3,0
380,10/1/21,hm6-4,2021-10-01_hm6-4,24,hm,diamond,4,4,30,6,1,2,0.425,75.44,31.68,0.42,0.048,8.702,0,157.3,23.3,6.7,0
381,10/1/21,ul6-1,2021-10-01_ul6-1,24,ul,diamond,1,1,30,6,1,2,0.442,56.72,23.82,0.933,0.385,2.421,0.046,50,23,2.2,0.1
382,10/1/21,ul6-2,2021-10-01_ul6-2,24,ul,diamond,2,2,30,6,1,2,0.346,56.43,23.7,0.857,0.23,3.718,0.007,56.4,17.1,3.3,0
383,10/1/21,ul6-3,2021-10-01_ul6-3,24,ul,diamond,3,3,30,6,1,2,0.365,52.73,22.15,0.917,0.217,4.219,0.004,50.5,13.3,3.8,0
384,10/1/21,ul6-4,2021-10-01_ul6-4,24,ul,diamond,4,4,30,6,1,2,0.38,66.12,27.77,0.803,0.123,6.542,0,74.9,13.3,5.6,0
385,10/4/21,hm6-1,2021-10-04_hm6-1,18,hm,ewa,1,1,20,1,5,2,0.885,100.04,42.02,0.758,0.104,7.322,0,113.3,18.9,6,0
386,10/4/21,hm6-2,2021-10-04_hm6-2,18,hm,ewa,2,2,20,1,5,2,0.944,91.84,38.57,1,0.193,5.17,0.001,80.8,18.3,4.4,0
387,10/4/21,hm6-3,2021-10-04_hm6-3,18,hm,ewa,3,3,20,1,5,2,0.941,77.08,32.37,1.02,0.172,5.941,0.001,69.5,13.4,5.2,0
388,10/4/21,hm6-4,2021-10-04_hm6-4,18,hm,ewa,4,4,20,1,5,2,0.872,62.13,26.09,1.176,0.295,3.98,0.005,48.4,13.5,3.6,0
389,10/4/21,ul6-1,2021-10-04_ul6-1,18,ul,ewa,1,1,20,1,5,2,0.383,68.4,28.73,0.869,0.218,3.986,0.005,67.1,19.3,3.5,0
390,10/4/21,ul6-2,2021-10-04_ul6-2,18,ul,ewa,2,2,20,1,5,2,0.428,67.26,28.25,0.918,0.294,3.119,0.017,60,21.8,2.8,0
391,10/4/21,ul6-3,2021-10-04_ul6-3,18,ul,ewa,3,3,20,1,5,2,0.521,69.25,29.08,0.912,0.207,4.404,0.003,66.7,17.4,3.8,0
392,10/4/21,ul6-4,2021-10-04_ul6-4,18,ul,ewa,4,4,20,1,5,2,0.889,71.25,29.92,0.862,0.181,4.765,0.002,73.3,17.8,4.1,0
393,10/4/21,hm1-1,2021-10-04_hm1-1,13,hm,ewa,1,1,30,2,5,2,0.531,60.68,25.49,0.495,0.097,5.119,0.001,97.1,22.7,4.3,0
394,10/4/21,hm1-2,2021-10-04_hm1-2,13,hm,ewa,2,2,30,2,5,2,0.652,48.38,20.32,0.647,0.13,4.969,0.002,61.9,14.1,4.4,0
395,10/4/21,hm1-3,2021-10-04_hm1-3,13,hm,ewa,3,3,30,2,5,2,0.858,59.86,25.14,0.758,0.116,6.511,0,67.8,11.9,5.7,0
396,10/4/21,hm1-4,2021-10-04_hm1-4,13,hm,ewa,4,4,30,2,5,2,0.364,64.78,27.21,0.678,0.227,2.982,0.02,69.2,26.7,2.6,0
397,10/4/21,ul1-1,2021-10-04_ul1-1,13,ul,ewa,1,1,30,2,5,2,0.434,66.41,27.89,0.925,0.215,4.296,0.004,62.5,16.6,3.8,0
398,10/4/21,ul1-2,2021-10-04_ul1-2,13,ul,ewa,2,2,30,2,5,2,0.451,58.99,24.78,1.167,0.563,2.073,0.077,41.3,21.7,1.9,0.1
399,10/4/21,ul1-3,2021-10-04_ul1-3,13,ul,ewa,3,3,30,2,5,2,0.547,83.58,35.1,0.84,0.129,6.501,0,89.6,16.3,5.5,0
400,10/4/21,ul1-4,2021-10-04_ul1-4,13,ul,ewa,4,4,30,2,5,2,0.51,55.58,23.34,0.958,0.372,2.575,0.037,48.1,20.7,2.3,0.1
401,10/4/21,hm2-1,2021-10-04_hm2-1,14,hm,ewa,1,1,30,3,5,2,0.664,69.7,29.27,0.682,0.072,9.472,0,89.4,11.2,8,0
402,10/4/21,hm2-2,2021-10-04_hm2-2,14,hm,ewa,2,2,30,3,5,2,0.424,46.74,19.63,0.457,0.062,7.316,0,90,14.6,6.2,0
403,10/4/21,hm2-3,2021-10-04_hm2-3,14,hm,ewa,3,3,30,3,5,2,0.754,61.5,25.83,0.884,0.437,2.024,0.083,47.8,26.1,1.8,0.1
404,10/4/21,hm2-4,2021-10-04_hm2-4,14,hm,ewa,4,4,30,3,5,2,0.376,58.22,24.45,0.742,0.202,3.669,0.008,70.4,22.1,3.2,0
405,10/4/21,ul2-1,2021-10-04_ul2-1,14,ul,ewa,1,1,30,3,5,2,0.314,43.13,18.11,2.892,65.704,0.044,0.966,11.2,255.8,0,1
406,10/4/21,ul2-2,2021-10-04_ul2-2,14,ul,ewa,2,2,30,3,5,2,0.436,76.95,32.32,0.87,0.141,6.165,0,80.2,15.2,5.3,0
407,10/4/21,ul2-3,2021-10-04_ul2-3,14,ul,ewa,3,3,30,3,5,2,0.388,90.3,37.93,0.747,0.058,12.953,0,114.8,10.8,10.6,0
408,10/4/21,ul2-4,2021-10-04_ul2-4,14,ul,ewa,4,4,30,3,5,2,0.553,69.25,29.08,0.803,0.175,4.596,0.002,75.8,19.1,4,0
409,10/4/21,hm3-1,2021-10-04_hm3-1,15,hm,ewa,1,1,27,4,5,2,0.769,75.44,31.68,0.657,0.06,10.889,0,102.6,11.3,9,0
410,10/4/21,hm3-2,2021-10-04_hm3-2,15,hm,ewa,2,2,27,4,5,2,0.622,63.96,26.86,0.571,0.075,7.613,0,96.2,15.1,6.4,0
411,10/4/21,hm3-3,2021-10-04_hm3-3,15,hm,ewa,3,3,27,4,5,2,0.838,69.7,29.27,0.897,0.173,5.168,0.001,65.4,14.5,4.5,0
412,10/4/21,hm3-4,2021-10-04_hm3-4,15,hm,ewa,4,4,27,4,5,2,0.485,73.08,30.69,0.648,0.089,7.315,0,103.3,17,6.1,0
413,10/4/21,ul3-1,2021-10-04_ul3-1,15,ul,ewa,1,1,27,4,5,2,0.446,49.02,20.59,1.705,3.895,0.438,0.675,21.7,50.8,0.4,0.7
414,10/4/21,ul3-2,2021-10-04_ul3-2,15,ul,ewa,2,2,27,4,5,2,0.426,62.7,26.33,1.097,0.558,1.966,0.09,45.2,25.3,1.8,0.1
415,10/4/21,ul3-3,2021-10-04_ul3-3,15,ul,ewa,3,3,27,4,5,2,0.425,103.32,43.39,0.73,0.07,10.379,0,135.2,16.3,8.3,0
416,10/4/21,ul3-4,2021-10-04_ul3-4,15,ul,ewa,4,4,27,4,5,2,0.539,68.11,28.61,0.798,0.122,6.557,0,78.5,14,5.6,0
417,10/4/21,hm4-1,2021-10-04_hm4-1,16,hm,ewa,1,1,27,5,5,2,0.548,61.5,25.83,0.598,0.058,10.377,0,97.4,11.2,8.7,0
418,10/4/21,hm4-2,2021-10-04_hm4-2,16,hm,ewa,2,2,27,5,5,2,0.681,55.76,23.42,0.757,0.148,5.102,0.001,60.7,13.5,4.5,0
419,10/4/21,hm4-3,2021-10-04_hm4-3,16,hm,ewa,3,3,27,5,5,2,0.672,61.32,25.75,0.73,0.102,7.152,0,72.9,11.8,6.2,0
420,10/4/21,hm4-4,2021-10-04_hm4-4,16,hm,ewa,4,4,27,5,5,2,0.339,86.92,36.51,0.576,0.038,15.055,0,143.9,12.1,11.9,0
421,10/4/21,ul4-1,2021-10-04_ul4-1,16,ul,ewa,1,1,27,5,5,2,0.345,60.99,25.62,1.246,0.691,1.804,0.114,39.4,23.7,1.7,0.1
422,10/4/21,ul4-2,2021-10-04_ul4-2,16,ul,ewa,2,2,27,5,5,2,0.518,65.84,27.65,0.957,0.319,2.997,0.02,57.7,21.7,2.7,0
423,10/4/21,ul4-3,2021-10-04_ul4-3,16,ul,ewa,3,3,27,5,5,2,0.477,68.11,28.61,0.829,0.135,6.122,0,75.2,14.3,5.3,0
424,10/4/21,ul4-4,2021-10-04_ul4-4,16,ul,ewa,4,4,27,5,5,2,0.367,84.84,35.63,0.84,0.107,7.844,0,95.2,14.5,6.6,0
425,10/4/21,hm5-1,2021-10-04_hm5-1,17,hm,ewa,1,1,20,6,5,2,0.871,81.18,34.1,0.815,0.037,21.764,0,99.3,5.5,18.2,0
426,10/4/21,hm5-2,2021-10-04_hm5-2,17,hm,ewa,2,2,20,6,5,2,0.552,72.98,30.65,0.52,0.044,11.957,0,126.6,13.1,9.6,0
427,10/4/21,hm5-3,2021-10-04_hm5-3,17,hm,ewa,3,3,20,6,5,2,0.676,92.66,38.92,0.693,0.085,8.103,0,123.8,18.9,6.6,0
428,10/4/21,hm5-4,2021-10-04_hm5-4,17,hm,ewa,4,4,20,6,5,2,0.58,72.67,30.52,0.726,0.112,6.486,0,91.8,16.8,5.5,0
429,10/4/21,ul5-1,2021-10-04_ul5-1,17,ul,ewa,1,1,20,6,5,2,0.439,53.87,22.63,1.146,0.906,1.265,0.246,36.4,31,1.2,0.3
430,10/4/21,ul5-2,2021-10-04_ul5-2,17,ul,ewa,2,2,20,6,5,2,0.492,74.76,31.4,0.836,0.175,4.777,0.002,79.3,19.4,4.1,0
431,10/4/21,ul5-3,2021-10-04_ul5-3,17,ul,ewa,3,3,20,6,5,2,0.361,73.81,31,0.817,0.181,4.515,0.003,79.4,20.5,3.9,0
432,10/4/21,ul5-4,2021-10-04_ul5-4,17,ul,ewa,4,4,20,6,5,2,0.497,74.76,31.4,0.795,0.118,6.734,0,87,15.2,5.7,0
433,10/5/21,hm2-1,2021-10-05_hm2-1,20,hm,diamond,1,1,20,1,5,2,0.923,63.65,26.73,1.094,0.184,5.951,0.001,52.6,9.9,5.3,0
434,10/5/21,hm2-2,2021-10-05_hm2-2,20,hm,diamond,2,2,20,1,5,2,0.49,66.42,27.9,0.619,0.071,8.68,0,96.4,13.3,7.3,0
435,10/5/21,hm2-3,2021-10-05_hm2-3,20,hm,diamond,3,3,20,1,5,2,0.863,67.24,28.24,0.917,0.066,13.976,0,68.7,5.6,12.2,0
436,10/5/21,hm2-4,2021-10-05_hm2-4,20,hm,diamond,4,4,20,1,5,2,0.73,99.22,41.67,0.718,0.144,4.983,0.002,109.2,26.6,4.1,0
437,10/5/21,ul2-1,2021-10-05_ul2-1,20,ul,diamond,1,1,20,1,5,2,0.407,58.14,24.42,0.793,0.251,3.159,0.016,60.2,21.6,2.8,0
438,10/5/21,ul2-2,2021-10-05_ul2-2,20,ul,diamond,2,2,20,1,5,2,0.521,54.44,22.86,1.08,0.602,1.795,0.116,40.3,24.4,1.7,0.1
439,10/5/21,ul2-3,2021-10-05_ul2-3,20,ul,diamond,3,3,20,1,5,2,0.663,72.96,30.64,0.852,0.144,5.933,0.001,77.4,15.2,5.1,0
440,10/5/21,ul2-4,2021-10-05_ul2-4,20,ul,diamond,4,4,20,1,5,2,0.582,74.39,31.24,0.909,0.206,4.42,0.003,71,18.5,3.8,0
441,10/5/21,hm3-1,2021-10-05_hm3-1,21,hm,diamond,1,1,27,2,5,2,0.585,53.34,22.4,0.71,0.074,9.567,0,69.8,8.4,8.3,0
442,10/5/21,hm3-2,2021-10-05_hm3-2,21,hm,diamond,2,2,27,2,5,2,0.59,58.12,24.41,0.666,0.114,5.836,0.001,72.8,14.4,5,0
443,10/5/21,hm3-3,2021-10-05_hm3-3,21,hm,diamond,3,3,27,2,5,2,0.647,40.74,17.11,1.047,0.106,9.915,0,37,4,9.2,0
444,10/5/21,hm3-4,2021-10-05_hm3-4,21,hm,diamond,4,4,27,2,5,2,0.62,66.42,27.9,0.729,0.138,5.282,0.001,76.1,16.7,4.5,0
445,10/5/21,ul3-1,2021-10-05_ul3-1,21,ul,diamond,1,1,27,2,5,2,0.455,54.15,22.74,1.507,2.203,0.684,0.516,27,41.2,0.7,0.5
446,10/5/21,ul3-2,2021-10-05_ul3-2,21,ul,diamond,2,2,27,2,5,2,0.394,69.54,29.21,1.063,0.437,2.435,0.045,52.9,24.3,2.2,0.1
447,10/5/21,ul3-3,2021-10-05_ul3-3,21,ul,diamond,3,3,27,2,5,2,0.412,60.13,25.25,1.061,0.398,2.663,0.032,47.5,19.7,2.4,0
448,10/5/21,ul3-4,2021-10-05_ul3-4,21,ul,diamond,4,4,27,2,5,2,0.761,78.09,32.8,0.916,0.168,5.44,0.001,76.7,16.4,4.7,0
449,10/5/21,hm4-1,2021-10-05_hm4-1,22,hm,diamond,1,1,27,3,5,2,0.749,49.14,20.64,0.968,0.166,5.842,0.001,45.6,8.6,5.3,0
450,10/5/21,hm4-2,2021-10-05_hm4-2,22,hm,diamond,2,2,27,3,5,2,0.807,73.8,31,0.678,0.084,8.071,0,97.5,14.4,6.7,0
451,10/5/21,hm4-3,2021-10-05_hm4-3,22,hm,diamond,3,3,27,3,5,2,0.905,56.72,23.82,1.15,0.284,4.044,0.005,44.4,12,3.7,0
452,10/5/21,hm4-4,2021-10-05_hm4-4,22,hm,diamond,4,4,27,3,5,2,0.756,78.54,32.99,0.852,0.078,10.906,0,86.8,9.4,9.2,0
453,10/5/21,ul4-1,2021-10-05_ul4-1,22,ul,diamond,1,1,27,3,5,2,0.392,51.87,21.79,1.072,0.624,1.717,0.13,38.9,24.5,1.6,0.2
454,10/5/21,ul4-2,2021-10-05_ul4-2,22,ul,diamond,2,2,27,3,5,2,0.382,59.28,24.9,1.012,0.368,2.748,0.029,48.6,19.6,2.5,0
455,10/5/21,ul4-3,2021-10-05_ul4-3,22,ul,diamond,3,3,27,3,5,2,0.478,79.8,33.52,0.802,0.063,12.633,0,94.4,8.9,10.6,0
456,10/5/21,ul4-4,2021-10-05_ul4-4,22,ul,diamond,4,4,27,3,5,2,0.646,84.84,35.63,0.814,0.107,7.595,0,96.1,15.1,6.4,0
457,10/5/21,hm5-1,2021-10-05_hm5-1,23,hm,diamond,1,1,30,4,5,2,0.346,86.1,36.16,0.497,0.048,10.286,0,155.2,19.4,8,0
458,10/5/21,hm5-2,2021-10-05_hm5-2,23,hm,diamond,2,2,30,4,5,2,0.41,45.92,19.29,0.6,0.097,6.22,0,68.5,12.6,5.4,0
459,10/5/21,hm5-3,2021-10-05_hm5-3,23,hm,diamond,3,3,30,4,5,2,0.407,113.98,47.87,0.565,0.022,26.123,0,199.3,10.4,19.1,0
460,10/5/21,hm5-4,2021-10-05_hm5-4,23,hm,diamond,4,4,30,4,5,2,0.343,77.9,32.72,0.545,0.052,10.453,0,129.5,15.4,8.4,0
461,10/5/21,ul5-1,2021-10-05_ul5-1,23,ul,diamond,1,1,30,4,5,2,0.395,69.83,29.33,1.019,0.374,2.722,0.03,56.5,23.3,2.4,0
462,10/5/21,ul5-2,2021-10-05_ul5-2,23,ul,diamond,2,2,30,4,5,2,0.408,79.38,33.34,0.795,0.111,7.184,0,91.7,15.2,6.1,0
463,10/5/21,ul5-3,2021-10-05_ul5-3,23,ul,diamond,3,3,30,4,5,2,0.541,75.18,31.58,0.848,0.13,6.536,0,81,14.5,5.6,0
464,10/5/21,ul5-4,2021-10-05_ul5-4,23,ul,diamond,4,4,30,4,5,2,0.557,66.69,28.01,1.007,0.404,2.491,0.042,54.1,24.3,2.2,0.1
465,10/5/21,hm6-1,2021-10-05_hm6-1,24,hm,diamond,1,1,30,5,5,2,0.464,53.3,22.39,0.57,0.076,7.498,0,81.8,12.8,6.4,0
466,10/5/21,hm6-2,2021-10-05_hm6-2,24,hm,diamond,2,2,30,5,5,2,0.349,66.42,27.9,0.39,0.029,13.462,0,157.4,15.1,10.4,0
467,10/5/21,hm6-3,2021-10-05_hm6-3,24,hm,diamond,3,3,30,5,5,2,0.308,60.68,25.49,0.599,0.035,17.095,0,100.1,7,14.2,0
468,10/5/21,hm6-4,2021-10-05_hm6-4,24,hm,diamond,4,4,30,5,5,2,0.225,82,34.44,0.441,0.021,21.189,0,179.5,11.3,15.9,0
